PassengerId,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Survived
100692,1,"Schoeffler, Lauri",female,32.0,0,2,PC 223106,237.06,B19629,C,1
100693,1,"Good, Chauncey",male,44.0,0,0,40672,9.81,,S,0
100698,3,"Benson, Juan",male,40.0,0,0,,8.61,,S,0
100699,3,"Sams, Claude",male,55.0,1,0,206153,11.9,,S,0
100701,3,"Ehrhart, Charles",male,25.0,1,0,24483,11.43,,Q,0
100702,1,"Labranche, Josephine",female,36.0,0,0,PP 25247,177.59,B11737,C,1
100704,2,"Whiteman, Osvaldo",male,24.0,2,2,11530,72.64,,S,0
100705,3,"Castello, William",male,16.0,1,0,38481,5.12,,S,0
100709,3,"Ellenburg, Wesley",male,17.0,4,2,A. 316907,72.37,,S,0
100710,3,"Alvarez, David",male,21.0,0,0,A. 40719,8.37,,S,0
100711,3,"Lombardo, Owen",male,25.0,0,0,38896,9.7,,S,0
100712,3,"Rodriquez, Robert",male,25.0,0,0,456940,6.55,,S,0
100713,3,"Hassan, Brandon",male,,0,0,A. 297251,4.24,,S,0
100715,2,"Hanson, Linda",female,27.0,0,2,442149,,E8381,S,1
100718,2,"Garcia, Susan",female,16.0,0,0,8177,10.23,,C,1
100719,3,"Nunez, Samuel",male,32.0,0,0,22225,11.16,,S,0
100720,1,"Throneberry, Wendy",female,20.0,2,0,PC 195338,251.79,D19912,C,1
100722,3,"Krieger, David",male,6.0,0,0,237278,9.18,,Q,0
100724,3,"Marcus, Juan",male,18.0,0,0,480207,12.83,,S,0
100727,3,"Finney, Harvey",male,45.0,0,0,413339,13.14,,S,0
100728,3,"Sapp, Rusty",male,22.0,0,0,36440,5.18,,S,0
100731,3,"Lay, Andrew",male,52.0,0,0,38040,11.44,,S,0
100732,3,"Lewis, Peter",male,23.0,0,0,481639,10.74,,S,0
100733,3,"Mckee, Edmund",male,42.0,0,0,383236,9.9,,S,0
100734,3,"Williams, Thomas",male,56.0,0,0,A. 440356,6.37,,S,0
100736,1,"Jones, Steven",male,30.0,2,0,40855,85.45,,S,0
100737,3,"Johnson, Keenan",male,40.0,4,0,483323,10.4,,S,0
100742,3,"Martin, James",male,43.0,0,0,C.A. 215960,10.78,,S,0
100743,3,"Shelton, Bobby",male,4.0,1,2,439607,30.39,,C,0
100745,2,"Dube, William",male,29.0,0,0,6252,13.05,,S,0
100747,2,"Abbott, James",male,23.0,0,0,466573,13.46,,S,0
100748,3,"Douglass, Bob",male,15.0,0,0,7753,14.86,,S,0
100750,3,"Terry, David",male,20.0,0,0,11534,9.96,,S,0
100751,3,"Long, Donald",male,17.0,0,0,6626,17.82,,S,0
100753,3,"Bonds, Steve",male,24.0,0,0,4306193,11.05,,S,0
100755,1,"Shumate, Steven",male,29.0,0,0,169579,22.55,A13093,S,0
100756,3,"Reihl, Reginald",male,26.0,0,0,74506,10.65,,S,0
100757,1,"Stone, Jack",male,24.0,0,2,28299,56.25,A3803,S,0
100759,1,"Jennings, Mildred",female,22.0,0,2,PC 20716,143.99,B8071,C,1
100761,3,"Lawrence, Eric",male,21.0,0,0,27828,12.14,,S,0
100763,3,"Davis, Frank",male,41.0,0,0,A. 20237,9.19,,Q,0
100766,2,"Mcnair, Allen",male,54.0,1,0,11529,9.15,,S,0
100768,3,"Mikels, Rogelio",male,49.0,0,0,,11.75,,S,0
100773,1,"Toledo, Willie",male,46.0,0,0,456896,25.77,,S,0
100774,2,"Wellington, Raymond",male,42.0,0,0,454432,9.3,,S,0
100775,3,"Pearson, Trenton",male,23.0,0,0,468857,13.92,,Q,0
100777,3,"Swigert, William",male,22.0,1,0,W./C. 454295,7.2,,S,0
100781,3,"Berkowitz, Christopher",male,17.0,0,0,33437,13.66,,S,0
100782,1,"Cook, Betty",female,56.0,0,0,PC 27458,27.59,,C,1
100783,3,"Lehman, Billy",male,25.0,0,0,9177,14.76,,S,0
100784,3,"Stone, Rodney",male,,0,2,11326,33.82,,S,0
100786,3,"Emily, Jeremy",male,42.0,0,0,39755,9.56,,S,0
100787,3,"Winter, Eddie",male,16.0,0,0,11794,6.85,,S,0
100789,2,"Mcelvain, Paul",male,32.0,0,0,7804,199.31,,S,0
100790,3,"Carpenter, Carl",male,22.0,2,0,14496,11.89,D5284,S,0
100793,1,"Duffin, Matthew",male,33.0,0,2,360473,9.67,A9229,S,0
100795,3,"Bassett, Alfonso",male,22.0,0,0,42464,6.06,,S,0
100797,3,"Matos, Bennett",male,28.0,0,0,S.O./P.P. ,9.63,,S,0
100799,3,"Tufano, James",male,15.0,0,0,9085,12.7,,S,0
100801,3,"Scott, Ron",male,55.0,0,0,10199,8.37,,S,0
100803,3,"Key, Ricardo",male,27.0,1,0,,9.1,,C,0
100804,1,"Young, Glenn",male,49.0,1,0,PC 35961,71.72,A5745,S,0
100805,3,"Jackson, Bruce",male,22.0,1,2,421876,8.01,,S,0
100807,3,"Wylie, Joel",male,47.0,0,0,A. 31223,8.99,,S,0
100808,1,"Pasillas, Martha",female,48.0,0,2,PC 45763,175.89,C15659,C,1
100810,2,"Blackstock, Melvin",male,23.0,0,0,14082,9.3,,S,0
100813,3,"Mcdonald, Mark",male,52.0,0,0,4093473,13.26,,S,0
100816,3,"Cockrill, Lorenzo",male,20.0,0,0,9644,14.25,,S,0
100817,3,"Turner, William",male,36.0,0,0,9919,11.11,,S,0
100818,3,"Page, Thomas",male,38.0,0,0,298656,8.99,,S,0
100819,3,"Poorman, Cleveland",male,58.0,1,0,454445,10.41,,S,0
100820,3,"Latus, Sondra",female,37.0,0,0,418265,7.23,F12575,C,1
100823,1,"Platter, Robert",male,31.0,2,2,21129,76.3,,C,0
100824,3,"Calhoun, Ali",male,24.0,1,1,44603,11.55,,S,0
100827,3,"Rossi, Richard",male,,0,0,13704,12.1,D6031,S,0
100828,1,"Moya, Gary",male,,0,0,365114,11.18,A15524,S,0
100829,3,"Dafonte, Andrew",male,20.0,0,0,S.O./P.P. 23189,8.1,,S,0
100830,3,"Eison, Shawn",male,41.0,1,0,200276,7.17,,S,0
100831,3,"Tate, Lonnie",male,21.0,4,1,A. 435435,8.2,,S,0
100833,2,"Shell, Derrick",male,33.0,0,0,SOTON/O.Q. 20086,11.89,,S,0
100835,3,"Griffith, Christopher",male,52.0,0,0,C.A. ,8.45,,S,0
100836,1,"Andrzejewski, Dave",male,38.0,0,0,430852,26.4,A12731,S,0
100838,2,"Figueroa, Pasquale",male,21.0,0,0,8786,76.08,,S,0
100839,3,"Pekarek, Lester",male,21.0,0,0,A. 451155,5.61,,S,0
100840,3,"Moore, James",male,33.0,0,0,24870,11.46,,Q,0
100841,2,"Askew, Jason",male,26.0,0,0,466129,10.62,,S,0
100842,1,"Kelly, Daniel",male,36.0,2,0,21583,79.03,A7421,S,0
100844,3,"Bonilla, Joe",male,58.0,1,2,9483,68.13,,S,0
100845,3,"Francisco, Russell",male,27.0,0,0,321590,9.43,,S,0
100847,3,"Puulei, Michael",male,24.0,0,0,22608,9.63,,S,0
100850,3,"Bogart, Thomas",male,31.0,0,0,,12.97,,S,0
100851,3,"Lomeli, Sonya",female,51.0,0,0,PP 16257,6.77,G18888,S,1
100856,1,"Wangler, Mary",female,52.0,0,0,198067,23.96,A14649,C,1
100857,2,"Rodriguez, Theodore",male,22.0,0,0,410996,14.37,,S,0
100858,3,"Odonnell, Jeffrey",male,22.0,0,0,13379,7.82,,S,0
100859,3,"Schmidt, Alan",male,50.0,1,0,358787,11.75,,S,0
100860,3,"Wilson, Timothy",male,30.0,0,0,,5.66,,S,0
100861,2,"Baran, John",male,47.0,0,0,SOTON/O2 193912,7.46,,S,0
100862,3,"Medina, Larry",male,50.0,1,0,460496,4.7,,S,0
100864,3,"Sullivan, Joseph",male,51.0,0,0,A. 440216,4.29,,S,0
100865,3,"Varga, Thomas",male,42.0,2,0,461493,11.82,,S,0
100867,3,"Johnston, Michael",male,22.0,0,0,11232,24.39,,S,0
100868,3,"Daughtery, Dave",male,18.0,0,0,338430,10.01,,S,0
100872,3,"Hatton, Alfred",male,25.0,0,0,433611,23.77,,S,0
100875,3,"Creech, Glenn",male,18.0,0,0,205306,12.1,,S,0
100876,1,"Graham, Barbara",female,34.0,0,0,PC 22168,248.07,E12626,C,1
100877,3,"Szmidt, Lee",male,53.0,0,0,460080,66.11,,S,0
100878,1,"Smith, Jeffrey",male,32.0,0,2,453697,19.18,A17172,S,0
100882,3,"Gustafson, Robert",male,22.0,0,0,25001,10.84,,S,0
100883,3,"White, Roberto",male,26.0,0,0,,14.06,,S,0
100884,3,"Carnes, John",male,39.0,0,0,21008,14.15,,S,0
100885,3,"Gann, Sean",male,22.0,0,0,41529,7.94,,S,0
100887,3,"Matthews, Thomas",male,53.0,0,0,A. 10709,8.66,,S,0
100889,3,"Dingle, Abraham",male,26.0,3,0,185727,10.39,,S,0
100890,3,"Anderson, Bryan",male,52.0,0,0,26333,9.63,A4815,S,0
100891,3,"Quinn, Nathan",male,30.0,1,2,341480,32.38,,S,0
100893,1,"Laffoon, Giovanni",male,19.0,1,0,27070,30.88,,S,0
100896,3,"Hull, Dwayne",male,17.0,0,0,11751,13.89,,S,0
100897,1,"Healy, Sara",female,21.0,1,0,PC 22078,212.64,B14197,C,1
100898,3,"Toto, David",male,36.0,1,0,16472,15.67,,S,0
100901,3,"Shiigi, Rebecca",female,50.0,0,0,PC 456409,24.42,E4806,C,1
100902,1,"Dolfi, David",male,48.0,0,0,305907,24.41,A6328,S,0
100904,3,"Drakeford, Lawrence",male,16.0,0,0,7820,16.55,,S,0
100905,3,"West, Jose",male,37.0,1,0,3865571,15.32,,S,0
100906,1,"Silva, James",male,24.0,1,0,491657,84.35,,S,0
100907,3,"Wagner, Alan",male,5.0,1,2,A. 24868,8.95,,S,0
100908,3,"Cushman, Jared",male,24.0,0,0,472437,13.24,,S,0
100910,3,"Martin, Ronald",male,27.0,0,0,457137,11.88,,S,0
100911,3,"Patterson, Leroy",male,23.0,1,0,,11.29,,S,0
100912,3,"Barkley, Mariano",male,12.0,0,0,43191,9.67,,S,0
100913,1,"Brookes, Jayne",female,,1,2,PC 26710,206.51,C2590,C,1
100915,2,"Wheeler, Ron",male,42.0,0,2,504037,9.74,A20153,S,0
100917,1,"Pickett, Nicholas",male,21.0,1,0,46527,13.26,,S,0
100921,1,"Chavez, William",male,33.0,0,0,30396,29.19,A8349,S,0
100922,3,"Gonzales, Manuel",male,56.0,0,0,11627,16.8,,S,0
100924,3,"Bench, Paul",male,17.0,1,0,17081,14.17,,S,0
100926,2,"Palmer, Javier",male,36.0,0,0,12597,11.29,,S,0
100929,3,"Wolfe, Philip",male,20.0,0,0,12527,10.29,,S,0
100930,3,"Gonzales, Carlos",male,5.0,0,5,10984,9.86,,S,0
100934,3,"Phillips, Troy",male,25.0,0,0,460629,11.17,,S,0
100939,3,"Kahrs, William",male,27.0,1,0,,12.28,,S,0
100940,3,"Ziola, Kelvin",male,26.0,0,0,,11.17,,S,0
100941,3,"Morey, Mark",male,33.0,0,0,10506,10.23,,S,0
100942,3,"Romo, Irma",female,37.0,0,0,22102,31.28,,C,1
100943,3,"Reul, Neil",male,29.0,0,0,4025624,16.51,,S,0
100944,3,"Knutsen, Alfonso",male,27.0,0,0,29280,31.27,A23159,S,0
100946,3,"Espinoza, Carl",male,28.0,0,0,208330,8.55,,S,0
100947,3,"Hyde, David",male,24.0,0,0,11303,7.78,,S,0
100950,3,"Miles, Richard",male,18.0,1,0,A. 394797,9.68,,S,0
100952,3,"Bowe, Harry",male,21.0,2,0,25967,12.42,,S,0
100953,3,"Mcghee, Charles",male,44.0,0,0,468490,11.86,,S,0
100956,3,"Locklear, Doyle",male,63.0,0,0,9204,10.53,,S,0
100957,3,"Hodge, Daniel",male,20.0,0,2,A. 401644,6.24,,S,0
100958,3,"Cooper, George",male,25.0,0,0,25474,7.49,,S,0
100959,3,"Williams, James",male,17.0,0,0,SC/A.3 11171,8.02,B7530,S,0
100960,3,"Hufford, Morris",male,22.0,1,0,,14.49,,S,0
100961,3,"Broten, Michael",male,,0,0,14250,9.49,,S,0
100964,3,"Poole, Richard",male,27.0,0,0,STON/O ,11.32,,S,0
100966,3,"Vasquez, Robert",male,29.0,0,0,22855,7.6,A5081,S,0
100967,3,"Jimerson, Geoffrey",male,26.0,0,0,23997,27.58,,S,0
100969,3,"King, Derek",male,34.0,0,0,3852033,28.41,,S,0
100971,3,"Garden, William",male,22.0,0,0,420330,11.63,,S,0
100972,3,"Claytor, Mickey",male,17.0,0,0,20447,9.22,,S,0
100975,3,"Pellerin, Arthur",male,21.0,0,0,3771431,12.87,,Q,0
100976,1,"Hart, Tracy",female,24.0,0,0,PC 41916,220.62,B9826,S,1
100977,3,"Vasquez, Thomas",male,27.0,0,0,25344,9.29,A8968,S,0
100978,3,"Culbreth, Jose",male,43.0,0,0,406717,14.57,,S,0
100984,2,"Bibler, James",male,17.0,0,0,10777,15.31,,S,0
100986,3,"Durham, Rodney",male,25.0,1,0,,24.82,,S,0
100987,3,"Schroyer, Sheldon",male,25.0,1,2,A. 456735,23.02,,S,0
100989,3,"Burgess, Leonard",male,20.0,1,0,8881,22.83,,S,0
100990,3,"Baize, Mohammed",male,22.0,0,0,451248,11.0,,S,0
100992,3,"Stone, Ethan",male,18.0,0,0,27310,9.56,,S,0
100993,1,"Mccomb, Anthony",male,20.0,0,0,15925,75.82,,S,0
100995,1,"Winkler, Paul",male,26.0,0,0,198791,24.17,A4186,S,0
101002,1,"Correa, Enrique",male,73.0,0,0,SC/PARIS 15887,17.59,A21926,S,0
101003,3,"Weathers, Philip",male,51.0,0,0,7953,10.06,,S,0
101007,3,"Berntson, Donald",male,34.0,1,0,,14.12,,S,0
101009,3,"Petrick, John",male,3.0,1,0,63567,25.31,,S,0
101010,3,"Pridgen, Michael",male,18.0,0,0,STON/O 442303,6.83,,S,0
101011,3,"Lee, Andrew",male,1.0,1,2,425355,29.28,,S,0
101012,3,"Dunn, Ruben",male,18.0,0,0,36804,7.83,,S,0
101014,1,"Graves, Renee",female,46.0,1,0,PC 15930,173.46,B12260,C,1
101016,3,"Godfrey, Douglas",male,24.0,2,0,11897,89.9,,S,0
101017,3,"Ellett, Jeffrey",male,19.0,0,0,28845,10.42,,S,0
101019,3,"Inman, Robert",male,66.0,0,0,,10.77,,Q,0
101020,3,"Meadows, Roger",male,17.0,0,0,188533,10.67,,Q,0
101021,3,"Roberts, Norbert",male,42.0,0,0,9548,9.36,,S,0
101024,3,"Howe, Randy",male,30.0,0,0,SC/PARIS 27494,12.21,A4677,S,0
101025,1,"Jackson, Ashlee",female,21.0,1,2,PC 26013,201.35,C8299,C,1
101026,3,"Mccauley, Michael",male,24.0,0,0,13572,9.2,,Q,0
101028,2,"Reyna, Alfred",male,19.0,0,0,S.O./P.P. 40627,85.16,,S,0
101029,3,"Brown, Michael",male,22.0,0,0,A. 327089,11.57,,Q,0
101032,3,"Mack, Paul",male,5.0,4,1,A. 6915,13.78,,S,0
101033,3,"Elgin, Joseph",male,22.0,0,0,461306,12.42,,S,0
101036,3,"Gustafson, Victor",male,19.0,0,0,42562,9.21,,S,0
101037,3,"Barber, Alec",male,24.0,0,0,,12.91,,S,0
101038,1,"Storey, Doreen",female,27.0,0,2,PC 27716,194.1,B20250,C,1
101041,3,"Lopez, Victor",male,26.0,0,0,35648,5.58,,S,0
101042,3,"Berry, Richard",male,24.0,0,0,7169,279.88,D3616,S,0
101043,3,"Abbott, Clayton",male,20.0,0,0,326752,9.64,,S,0
101044,3,"Pollock, Mark",male,42.0,0,0,,8.59,,S,0
101046,3,"Hepner, Louis",male,22.0,1,0,10891,14.06,,S,0
101048,3,"Iglesias, Bobby",male,56.0,0,0,17465,5.89,,S,0
101050,3,"Beals, Lynn",male,0.25,1,2,11321,13.29,,S,0
101051,2,"Carroll, Richard",male,43.0,1,0,,9.26,,S,0
101052,3,"Rand, Andy",male,30.0,0,0,11058,59.62,A8521,S,0
101054,3,"Yohn, Samuel",male,,0,0,442325,9.84,,S,0
101055,1,"Barnes, Edward",male,29.0,0,0,240946,5.42,A7280,S,0
101060,3,"Crowl, Christopher",male,55.0,0,0,442452,9.59,,S,0
101061,1,"Seaman, John",male,40.0,0,0,9346,142.42,A13029,S,0
101063,3,"Zapien, Marcus",male,27.0,0,0,14473,55.33,,S,0
101064,3,"Maldonado, Guadalupe",female,31.0,0,0,26360,26.45,D2864,C,1
101065,3,"Walker, Adam",male,26.0,1,0,,6.33,,S,0
101068,3,"Knapp, Joseph",male,17.0,0,0,4249079,69.78,,S,0
101069,1,"Norris, Thomas",male,,0,2,12872,51.44,A21254,S,0
101070,3,"Steel, Del",male,4.0,1,2,14736,33.05,,S,0
101072,3,"Mays, Frederick",male,20.0,0,0,412479,9.52,,S,0
101074,3,"Klein, Rene",male,45.0,1,0,A. 319540,10.8,,S,0
101075,3,"Fortin, Steven",male,21.0,0,0,428644,14.91,,S,0
101076,1,"Solomon, Gary",male,62.0,1,0,199710,52.72,,S,0
101077,3,"Lane, Donald",male,27.0,0,0,23231,10.74,,S,0
101080,3,"Reynolds, Clay",male,50.0,0,0,331838,28.05,,S,0
101081,3,"Thomen, Claude",male,22.0,0,2,7381,16.49,,S,0
101082,3,"Sperling, Prince",male,,0,0,8400,16.26,,S,0
101085,3,"Trier, Andrew",male,39.0,1,2,A. 28909,10.25,,S,0
101087,3,"Todd, Micheal",male,24.0,0,0,447327,11.83,,S,0
101088,3,"Lewter, David",male,49.0,0,0,326012,11.37,,Q,0
101089,3,"Snyder, Mark",male,25.0,0,0,435123,10.96,,S,0
101091,3,"Messer, Charlie",male,25.0,0,0,16874,9.34,,S,0
101092,3,"Hodges, Thomas",male,25.0,0,0,,10.95,,S,0
101093,3,"King, Michael",male,48.0,1,2,18186,24.25,,S,0
101094,3,"Contreras, Tom",male,54.0,0,0,4027839,10.76,,Q,0
101096,3,"Mccullough, John",male,34.0,0,0,224303,5.94,,S,0
101097,3,"Friend, Brian",male,21.0,0,0,21760,12.55,,S,0
101102,3,"Perez, Leonard",male,58.0,0,0,21505,27.14,,S,0
101103,3,"Thatcher, Scott",male,50.0,1,0,467884,10.96,,S,0
101104,3,"Delatorre, Ernest",male,15.0,1,0,14324,12.86,,S,0
101108,3,"Nieves, Robert",male,,0,0,393960,15.09,,S,0
101109,3,"Walden, Lucille",female,7.0,0,1,432044,27.39,,C,1
101112,3,"Potts, David",male,56.0,0,0,23396,16.65,,S,0
101113,3,"Hebert, Gregory",male,3.0,0,0,A. 9849,6.83,,S,0
101117,3,"Swartz, Eddie",male,29.0,0,0,12734,12.09,,S,0
101127,3,"Taylor, Richard",male,18.0,0,0,6315,12.63,,S,0
101128,3,"Ozment, John",male,24.0,0,0,10717,7.64,,Q,0
101129,2,"Corey, Robert",male,20.0,1,0,471801,13.73,,S,0
101130,1,"Mcdonald, Michelle",female,30.0,0,0,33044,13.01,D6660,C,1
101131,3,"Daniel, Jonathan",male,31.0,1,0,334568,28.81,,S,0
101132,3,"Charlton, Edward",male,20.0,0,0,213370,7.27,,S,0
101133,3,"Streett, David",male,41.0,0,0,23110,7.12,,S,0
101134,3,"Rick, John",male,13.0,0,2,489695,5.55,,S,0
101136,3,"Horst, William",male,21.0,1,0,11231,15.26,,S,0
101137,1,"Sherman, Alex",male,35.0,1,0,PC 468093,63.29,A11762,S,0
101142,3,"Bolduc, Carl",male,22.0,0,0,AQ/4 7649,10.06,,S,0
101143,1,"Cather, Mark",male,60.0,0,0,56592,79.5,A13678,S,0
101145,3,"Ortiz, Walter",male,19.0,0,0,A. 11640,10.21,,S,0
101146,3,"Brannen, Scott",male,25.0,0,0,15275,11.2,,S,0
101147,3,"Francis, Clifford",male,,1,0,A. 13100,8.35,,S,0
101150,3,"Rissell, Donald",male,41.0,0,0,4118348,6.65,,Q,0
101152,3,"Cullens, Gregory",male,36.0,0,0,433687,11.46,,S,0
101156,3,"Rodriguez, Sheldon",male,21.0,0,0,18722,8.82,,Q,0
101157,1,"Barrera, Laverna",female,25.0,1,2,PC 24561,126.9,D6746,C,1
101166,2,"Goode, Bruce",male,72.0,0,0,16376,9.61,,S,0
101168,3,"Davis, Betty",female,56.0,0,0,10573,28.66,,C,1
101170,3,"Hill, Timothy",male,26.0,1,0,9545,10.31,,C,0
101173,3,"Brown, John",male,49.0,0,0,4029087,24.59,,S,0
101178,3,"Mcnally, Jeffrey",male,,0,0,322355,6.26,,Q,0
101180,1,"Kimball, Roberto",male,33.0,0,0,9726,76.45,,S,0
101182,3,"Hodges, Alan",male,27.0,0,0,213530,14.88,,S,0
101184,3,"Lopez, Matthew",male,24.0,1,2,459049,10.72,,S,0
101186,3,"Mcnulty, Robert",male,21.0,0,0,332144,10.91,,S,0
101187,3,"Crane, Michael",male,38.0,3,0,198143,64.43,,S,0
101188,3,"Mcdonough, David",male,32.0,0,0,198808,14.87,,S,0
101191,3,"Mercuri, Bobby",male,21.0,2,0,336753,12.61,,S,0
101192,3,"Malamud, Robert",male,16.0,1,1,221910,6.64,,S,0
101194,3,"Rockett, Joyce",female,46.0,0,0,446339,11.43,F2084,S,1
101195,3,"Seymour, Lawrence",male,40.0,0,0,455288,9.76,,S,0
101196,3,"Rawlins, William",male,51.0,0,0,23401,8.68,,S,0
101199,1,"Lapointe, Bonnie",female,25.0,0,2,11558,24.89,C10174,C,1
101200,3,"Thomas, Pamela",female,3.0,0,0,4022283,26.05,,C,1
101202,3,"Stoneberg, Otis",male,60.0,0,0,,7.55,,S,0
101203,3,"Wood, Anthony",male,23.0,1,2,48338,11.41,,S,0
101207,1,"Tackett, Marc",male,64.0,2,2,PC 429990,32.33,A16154,S,0
101208,2,"Elliott, Roger",male,68.0,0,0,SC/AH 430900,11.68,A7544,S,0
101209,3,"Hopkins, Roy",male,42.5,2,0,23170,13.14,,S,0
101215,3,"Buggie, Richard",male,21.0,1,2,201875,23.26,,C,0
101217,3,"Flowers, Kevin",male,45.0,1,0,9016,8.47,,S,0
101218,1,"Hunt, Nancy",female,27.0,0,0,28638,257.34,B9971,S,1
101220,3,"Legra, Earl",male,48.0,0,0,8002,13.06,,S,0
101222,3,"Baker, Edward",male,52.0,0,0,312483,10.23,,S,0
101223,3,"Davis, Allan",male,,0,0,304749,23.09,,S,0
101225,3,"Beauregard, Mary",male,27.0,0,0,42885,28.9,,S,0
101227,3,"Russell, Thomas",male,22.0,0,2,295140,10.01,,S,0
101228,1,"Holder, Galina",female,42.0,0,2,10202,207.93,B11650,C,1
101229,3,"Torbus, Willard",male,38.0,0,0,F.C.C. ,8.69,,S,0
101231,3,"Hemphill, Donny",male,28.0,1,0,38356,27.48,,C,0
101232,3,"Crowley, Harold",male,25.0,1,0,45512,10.92,,S,0
101234,1,"Forshee, Juanita",female,21.0,1,1,205250,83.21,C11224,C,1
101236,3,"Vanzant, David",male,59.0,0,0,28867,9.29,,S,0
101237,3,"Spain, Arnold",male,17.0,0,0,SC/PARIS 213171,7.94,,S,0
101239,3,"Ruiz, Miguel",male,22.0,0,0,489838,13.91,,S,0
101240,2,"Esquivel, John",male,27.0,0,0,419472,9.5,,S,0
101242,3,"Brunelle, Dale",male,65.0,0,0,,10.75,,S,0
101243,3,"Wall, John",male,22.0,1,0,367189,8.75,,S,0
101244,3,"Barrow, Robert",male,23.0,0,0,351572,13.74,,S,0
101245,3,"Jardine, John",male,38.0,0,0,,12.81,,S,0
101249,3,"Slagle, Richard",male,22.0,0,0,28562,13.26,,S,0
101250,3,"Hackett, Rene",male,22.0,1,0,41458,24.88,,S,0
101254,3,"Fuller, Carl",male,23.0,0,0,STON/O2. 455053,12.7,,S,0
101260,1,"Raber, Junior",male,50.0,1,0,465589,64.45,,S,0
101261,3,"Spivey, Mark",male,25.0,0,0,313357,9.55,,S,0
101268,3,"Stembridge, Robert",male,46.0,1,0,11338,13.7,,S,0
101269,3,"Foxworth, Oscar",male,55.0,0,0,422459,55.02,,S,0
101271,3,"Runyon, Anthony",male,20.0,0,0,204974,13.42,,S,0
101272,3,"Stennett, Ronald",male,48.0,1,0,4105354,10.76,,S,0
101273,1,"Bailey, Duane",male,24.0,0,0,44129,9.82,A13624,S,0
101275,3,"Rivera, Weldon",male,15.0,4,2,A. 164328,28.69,,S,0
101276,3,"Hsu, Lawrence",male,63.0,0,0,SC/PARIS 432424,8.69,A8907,S,0
101277,2,"Sanders, Matthew",male,14.0,0,0,8869,15.73,,S,0
101278,2,"Hughes, Clyde",male,21.0,0,0,3560419,13.32,,S,0
101282,3,"Iacobelli, Bobbie",male,51.0,0,0,10507,12.93,,Q,0
101284,3,"Williams, Carlo",male,46.0,1,0,,8.25,,S,0
101285,3,"Larson, Kenny",male,57.0,0,0,4105038,12.43,,S,0
101287,3,"Cline, James",male,13.0,0,0,11851,13.55,,S,0
101290,1,"Green, Ryan",male,16.0,0,0,10272,10.85,,S,0
101293,3,"Saunders, Jason",male,17.0,0,0,8452,14.14,,S,0
101295,3,"Allen, Salvatore",male,23.0,0,0,,12.53,,S,0
101297,3,"Tapley, Ricky",male,24.0,1,0,29130,11.53,,S,0
101299,3,"Perry, Carl",male,69.0,0,0,9611,5.89,A4467,S,0
101300,2,"Gonzalez, Louise",female,21.0,0,0,43636,28.02,F14747,S,1
101306,3,"Jordon, Donald",male,39.0,0,2,15630,81.33,C3677,Q,0
101309,3,"Thomas, Frederick",male,21.0,0,0,48515,10.59,,S,0
101310,3,"Bush, Brian",male,21.0,1,1,432357,11.49,,S,0
101315,1,"Lough, Stephen",male,54.0,0,0,17043,28.8,A17279,S,0
101316,3,"Buckhalter, Dean",male,22.0,0,0,461642,10.88,,Q,0
101317,3,"Cahill, Fred",male,19.0,0,0,336884,7.86,,S,0
101319,3,"Hoyman, Galen",male,48.0,0,0,424786,8.08,,S,0
101323,3,"White, Dewey",male,20.0,0,0,433045,10.87,,S,0
101324,3,"Brei, Adam",male,24.0,0,0,A. 40921,6.63,,S,0
101327,3,"Hartranft, Stephan",male,16.0,0,0,185821,13.26,,S,0
101328,3,"Pittman, James",male,28.0,0,0,11419,9.06,,S,0
101331,3,"Amparan, Jerry",male,28.0,0,0,C.A. 29857,10.79,,S,0
101332,3,"Mimms, Clarence",male,21.0,1,0,14652,11.63,,S,0
101334,3,"Garcia, Leroy",male,16.0,0,0,17591,7.04,,S,0
101336,3,"Forte, Ronald",male,38.0,0,0,349858,10.83,,S,0
101337,3,"Weckerly, Erasmo",male,59.0,0,0,519093,9.79,,S,0
101338,3,"Dome, Rodney",male,12.0,0,0,C.A. 6286,12.58,,S,0
101340,1,"Pflug, Thomas",male,31.0,0,0,PC 158414,11.95,A4060,S,0
101343,3,"Dockery, Anthony",male,26.0,1,0,,7.3,,S,0
101344,3,"Palmer, Meridith",female,33.0,0,1,37219,13.37,,C,1
101345,3,"Sanders, Jesse",male,53.0,0,0,443040,8.95,A19801,S,0
101351,3,"Alldredge, Alvin",male,45.0,0,0,4294611,12.03,,S,0
101352,3,"Johnson, Kris",male,17.0,0,0,188359,7.77,,S,0
101353,3,"Rinehart, Ted",male,21.0,1,0,F.C.C. 21946,8.87,,S,0
101354,3,"Chiesa, Robert",male,51.0,0,0,326339,9.9,,S,0
101357,3,"Kirchner, Gregory",male,34.0,0,0,10644,7.55,,S,0
101361,3,"Crosswell, Ernest",male,32.0,3,0,318574,60.07,A11344,S,0
101363,3,"Bell, Edwin",male,20.0,1,2,A. 383976,9.75,,S,0
101367,3,"Caponera, Christopher",male,19.0,0,0,479195,15.05,,S,0
101368,2,"Hirsch, Garrett",male,36.0,2,0,215616,11.12,,S,0
101370,3,"Liddy, Mark",male,27.0,0,0,21558,11.52,,S,0
101371,3,"Finder, Isaiah",male,47.0,0,0,438674,10.91,,S,0
